Episodio,Passos,Recompensa,Sucesso
788,21,16.8,1
789,18,18.3,1
790,19,17.8,1
791,23,17.4,1
792,21,17.6,1
793,18,18.3,1
794,21,17.6,1
795,18,18.3,1
796,18,18.3,1
797,22,17.9,1
798,18,18.3,1
799,21,17.6,1
800,18,18.3,1
801,23,17.4,1
802,19,17.8,1
803,19,17.8,1
804,19,17.8,1
805,22,17.9,1
806,25,17.2,1
807,18,18.3,1
808,20,18.1,1
809,19,17.8,1
810,21,17.6,1
811,20,18.1,1
812,20,18.1,1
813,20,18.1,1
814,22,17.9,1
815,19,17.8,1
816,23,16.6,1
817,18,18.3,1
818,24,16.9,1
819,19,17.8,1
820,19,17.8,1
821,19,17.8,1
822,18,18.3,1
823,18,18.3,1
824,19,17.8,1
825,20,18.1,1
826,18,18.3,1
827,20,18.1,1
828,18,18.3,1
829,20,18.1,1
830,20,18.1,1
831,20,18.1,1
832,20,18.1,1
833,18,18.3,1
834,19,17.8,1
835,20,18.1,1
836,22,17.1,1
837,22,17.1,1
838,20,18.1,1
839,23,17.4,1
840,18,18.3,1
841,19,17.8,1
842,18,18.3,1
843,18,18.3,1
844,24,17.7,1
845,22,17.9,1
846,21,17.6,1
847,23,17.4,1
848,20,18.1,1
849,18,18.3,1
850,27,16.2,1
851,25,17.2,1
852,18,18.3,1
853,24,17.7,1
854,20,17.3,1
855,18,18.3,1
856,19,17.8,1
857,22,17.9,1
858,21,17.6,1
859,18,18.3,1
860,18,18.3,1
861,19,17.8,1
862,22,17.1,1
863,18,18.3,1
864,21,16.8,1
865,22,17.9,1
866,22,17.1,1
867,23,17.4,1
868,20,18.1,1
869,20,18.1,1
870,20,17.3,1
871,22,17.1,1
872,18,18.3,1
873,19,17.8,1
874,22,17.9,1
875,21,17.6,1
876,18,18.3,1
877,20,18.1,1
878,19,17.8,1
879,19,17.8,1
880,22,17.9,1
881,18,18.3,1
882,18,18.3,1
883,19,17.8,1
884,20,18.1,1
885,20,18.1,1
886,21,17.6,1
887,20,17.3,1
888,19,17.8,1
889,21,17.6,1
890,18,18.3,1
891,23,17.4,1
892,20,18.1,1
893,18,18.3,1
894,22,17.9,1
895,22,17.9,1
896,20,18.1,1
897,20,18.1,1
898,21,17.6,1
899,20,18.1,1
900,22,17.1,1
901,21,17.6,1
902,20,18.1,1
903,19,17.8,1
904,18,18.3,1
905,24,16.9,1
906,22,17.9,1
907,18,18.3,1
908,18,18.3,1
909,21,17.6,1
910,18,18.3,1
911,22,17.9,1
912,24,16.9,1
913,21,17.6,1
914,20,18.1,1
915,19,17.8,1
916,18,18.3,1
917,20,18.1,1
918,20,17.3,1
919,18,18.3,1
920,20,18.1,1
921,22,17.9,1
922,18,18.3,1
923,19,17.8,1
924,18,18.3,1
925,20,18.1,1
926,20,18.1,1
927,20,18.1,1
928,20,17.3,1
929,21,17.6,1
930,20,18.1,1
931,21,17.6,1
932,19,17.8,1
933,20,18.1,1
934,18,18.3,1
935,20,18.1,1
936,18,18.3,1
937,23,17.4,1
938,20,18.1,1
939,20,18.1,1
940,20,18.1,1
941,20,18.1,1
942,22,17.9,1
943,24,16.9,1
944,20,18.1,1
945,19,17.8,1
946,21,17.6,1
947,25,17.2,1
948,19,17.8,1
949,18,18.3,1
950,19,17.8,1
951,18,18.3,1
952,18,18.3,1
953,20,18.1,1
954,20,18.1,1
955,20,18.1,1
956,19,17.8,1
957,20,18.1,1
958,20,17.3,1
959,18,18.3,1
960,20,18.1,1
961,19,17.8,1
962,19,17.8,1
963,20,18.1,1
964,20,18.1,1
965,19,17.8,1
966,22,17.1,1
967,25,17.2,1
968,20,18.1,1
969,21,17.6,1
970,18,18.3,1
971,22,17.9,1
972,18,18.3,1
973,20,18.1,1
974,21,17.6,1
975,19,17.8,1
976,20,18.1,1
977,20,18.1,1
978,18,18.3,1
979,18,18.3,1
980,20,18.1,1
981,19,17.8,1
982,24,16.9,1
983,24,16.9,1
984,19,17.8,1
985,18,18.3,1
986,24,17.7,1
987,18,18.3,1
