Episodio,Passos,Recompensa,Sucesso
646,100,149.2,1
647,100,77.7,1
648,100,103.3,1
649,100,148.5,1
650,100,121.5,1
651,100,98.0,1
652,100,128.2,1
653,100,152.4,1
654,100,123.6,1
655,100,122.2,1
656,100,123.6,1
657,100,123.6,1
658,100,128.9,1
659,100,126.8,1
660,100,97.3,1
661,100,97.3,1
662,100,123.6,1
663,100,153.8,1
664,100,103.3,1
665,100,126.8,1
666,100,102.6,1
667,100,128.2,1
668,100,20.5,1
669,100,149.2,1
670,100,128.2,1
671,100,128.9,1
672,100,52.1,1
673,100,174.1,1
674,100,127.5,1
675,100,122.9,1
676,100,98.0,1
677,100,103.3,1
678,100,122.9,1
679,100,128.9,1
680,100,121.5,1
681,100,127.5,1
682,100,147.8,1
683,100,123.6,1
684,100,97.3,1
685,100,-30.0,0
686,100,101.2,1
687,100,102.6,1
688,100,71.0,1
689,100,123.6,1
690,100,149.2,1
691,100,51.4,1
692,100,147.8,1
693,100,128.9,1
694,100,170.6,1
695,100,122.9,1
696,100,98.0,1
697,100,128.2,1
698,100,147.8,1
699,100,103.3,1
700,100,123.6,1
701,100,122.9,1
702,100,153.8,1
703,100,149.2,1
704,100,128.9,1
705,100,127.5,1
706,100,122.9,1
707,100,51.4,1
708,100,103.3,1
709,100,128.2,1
710,100,128.9,1
711,100,128.9,1
712,100,180.1,1
713,100,72.4,1
714,100,102.6,1
715,100,97.3,1
716,100,128.2,1
717,100,122.2,1
718,100,-30.0,0
719,100,149.2,1
720,100,147.8,1
721,100,102.6,1
722,100,97.3,1
723,100,149.2,1
724,100,121.5,1
725,100,122.9,1
726,100,128.2,1
727,100,122.2,1
728,100,153.8,1
729,100,153.8,1
730,100,148.5,1
731,100,123.6,1
732,100,128.2,1
733,100,120.8,1
734,100,148.5,1
735,100,71.0,1
736,100,102.6,1
737,100,102.6,1
738,100,128.9,1
739,100,154.5,1
740,100,128.2,1
741,100,174.8,1
742,100,97.3,1
743,100,128.9,1
744,100,200.4,1
745,100,180.1,1
746,100,103.3,1
747,100,121.5,1
748,100,128.2,1
749,100,102.6,1
750,100,122.9,1
751,100,127.5,1
752,100,123.6,1
753,100,123.6,1
754,100,123.6,1
755,100,128.2,1
756,100,148.5,1
757,100,128.9,1
758,100,128.2,1
759,100,147.8,1
760,100,153.8,1
761,100,102.6,1
762,100,52.1,1
763,100,148.5,1
764,100,121.5,1
765,100,172.0,1
766,100,222.5,1
767,100,128.2,1
768,100,101.2,1
769,100,122.2,1
770,100,123.6,1
771,100,128.9,1
772,100,153.1,1
773,100,97.3,1
774,100,77.0,1
775,100,123.6,1
776,100,147.8,1
777,100,148.5,1
778,100,153.1,1
779,100,174.8,1
780,100,102.6,1
781,100,97.3,1
782,100,149.2,1
783,100,102.6,1
784,100,98.0,1
785,100,123.6,1
786,100,102.6,1
787,100,127.5,1
788,100,153.8,1
789,100,128.2,1
790,100,174.8,1
791,100,146.4,1
792,100,-4.4,1
793,100,127.5,1
794,100,97.3,1
795,100,128.9,1
796,100,128.2,1
797,100,147.8,1
798,100,128.9,1
799,100,71.7,1
800,100,149.2,1
801,100,128.2,1
802,100,172.7,1
803,100,70.3,1
804,100,98.0,1
805,100,149.2,1
806,100,149.2,1
807,100,97.3,1
808,100,149.2,1
809,100,46.8,1
810,100,149.2,1
811,100,225.3,1
812,100,101.2,1
813,100,128.9,1
814,100,101.9,1
815,100,174.1,1
816,100,149.2,1
817,100,71.7,1
818,100,76.3,1
819,100,153.1,1
820,100,122.2,1
821,100,149.2,1
822,100,174.8,1
823,100,148.5,1
824,100,101.9,1
825,100,121.5,1
826,100,149.2,1
827,100,173.4,1
828,100,200.4,1
829,100,123.6,1
830,100,123.6,1
831,100,205.7,1
832,100,154.5,1
833,100,128.9,1
834,100,148.5,1
835,100,123.6,1
836,100,122.9,1
837,100,128.2,1
838,100,128.9,1
839,100,148.5,1
840,100,205.7,1
841,100,204.3,1
842,100,98.0,1
843,100,128.2,1
844,100,123.6,1
845,100,154.5,1
846,100,154.5,1
847,100,122.9,1
848,100,102.6,1
849,100,101.9,1
850,100,174.1,1
851,100,128.9,1
852,100,147.8,1
853,100,153.8,1
854,100,179.4,1
855,100,103.3,1
856,100,148.5,1
857,100,77.0,1
858,100,154.5,1
859,100,127.5,1
860,100,127.5,1
861,100,179.4,1
862,100,122.9,1
863,100,128.2,1
864,100,101.9,1
865,100,46.8,1
866,100,149.2,1
867,100,97.3,1
868,100,123.6,1
869,100,101.2,1
870,100,122.2,1
871,100,149.2,1
872,100,123.6,1
873,100,102.6,1
874,100,153.8,1
875,100,128.9,1
876,100,102.6,1
877,100,153.1,1
878,100,123.6,1
879,100,77.0,1
